,Blockno,UnixTimestamp,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Date,Time(UTC),VALUE_IN(USD),VALUE_OUT(USD)
1279,19557980,1970-01-20 19:32:17.951,0.0,0,0.0,0.0041590717869507,12.824017669267,3505.52,2024-04-01,02:19:11,0.0,0.0
1280,19557981,1970-01-20 19:32:17.963,0.6585011198868143,0,2030.4121758985,0.0046469779167008,14.3284198891305,3505.52,2024-04-01,02:19:23,2308.388845785625,0.0
1281,19557981,1970-01-20 19:32:17.963,0.0,0,0.0,0.0041686650580597,12.8535974131402,3505.52,2024-04-01,02:19:23,0.0,0.0
1282,19557982,1970-01-20 19:32:17.975,0.0,0,0.0,0.0024485339071402,7.54977160708919,3505.52,2024-04-01,02:19:35,0.0,0.0
1283,19557984,1970-01-20 19:32:17.999,0.0,0,0.0,0.0079510134551295,24.5160320043233,3505.52,2024-04-01,02:19:59,0.0,0.0
1284,19557984,1970-01-20 19:32:17.999,0.0,0,0.0,0.0028653025621111,8.83482963665049,3505.52,2024-04-01,02:19:59,0.0,0.0
1285,19557984,1970-01-20 19:32:17.999,0.0,0,0.0,0.0031009551290071,9.56143711939803,3505.52,2024-04-01,02:19:59,0.0,0.0
1286,19557985,1970-01-20 19:32:18.011,0.0,0,0.0,0.0052715500730876,16.2542160233465,3505.52,2024-04-01,02:20:11,0.0,0.0
1287,19557985,1970-01-20 19:32:18.011,0.0,0,0.0,0.000567273,1.74912080097365,3505.52,2024-04-01,02:20:11,0.0,0.0
1288,19557985,1970-01-20 19:32:18.011,0.0,0,0.0,0.0040839191335251,12.5922931391819,3505.52,2024-04-01,02:20:11,0.0,0.0
1289,19557986,1970-01-20 19:32:18.023,2.202055748200752,0,6789.78466114468,0.0029306073429612,9.03618938863599,3505.52,2024-04-01,02:20:23,7719.3504664327,0.0
1290,19557986,1970-01-20 19:32:18.023,0.0,0,0.0,0.0018662228830466,5.75428279503851,3505.52,2024-04-01,02:20:23,0.0,0.0
1291,19557988,1970-01-20 19:32:18.047,0.0,0,0.0,0.0026597928,8.20116401231849,3505.52,2024-04-01,02:20:47,0.0,0.0
1292,19557989,1970-01-20 19:32:18.059,0.0,0,0.0,0.0019714037471104,6.07859584571843,3505.52,2024-04-01,02:20:59,0.0,0.0
1293,19557990,1970-01-20 19:32:18.071,0.0,0,0.0,0.0043592924689838,13.4413750258296,3505.52,2024-04-01,02:21:11,0.0,0.0
1294,19557990,1970-01-20 19:32:18.071,0.0,0,0.0,0.00239756,7.39259944961665,3505.52,2024-04-01,02:21:11,0.0,0.0
1295,19557992,1970-01-20 19:32:18.095,0.5,0,1541.69227248049,0.0031395941917194,9.68057620819699,3505.52,2024-04-01,02:21:35,1752.76,0.0
1296,19557993,1970-01-20 19:32:18.107,0.0,0,0.0,0.0028735377336793,8.86022183738925,3505.52,2024-04-01,02:21:47,0.0,0.0
1297,19557994,1970-01-20 19:32:18.119,0.0,0,0.0,0.0046053369140728,14.2000246651907,3505.52,2024-04-01,02:21:59,0.0,0.0
1298,19557995,1970-01-20 19:32:18.131,3.0,0,9250.15363488294,0.0038157520117815,11.7654307805311,3505.52,2024-04-01,02:22:11,10516.56,0.0
1299,19557995,1970-01-20 19:32:18.131,1.0,0,3083.38454496098,0.000660639,2.03700408239848,3505.52,2024-04-01,02:22:11,3505.52,0.0
1300,19557995,1970-01-20 19:32:18.131,0.3,0,925.015363488294,0.0034179028777261,10.5387089093586,3505.52,2024-04-01,02:22:11,1051.656,0.0
1301,19557996,1970-01-20 19:32:18.143,0.2,0,616.676908992196,0.003965108,12.2259527263011,3505.52,2024-04-01,02:22:23,701.104,0.0
1302,19557997,1970-01-20 19:32:18.155,1.0,0,3083.38454496098,0.0039224745,12.0944972513035,3505.52,2024-04-01,02:22:35,3505.52,0.0
1303,19557997,1970-01-20 19:32:18.155,0.0,0,0.0,0.0027125821122523,8.36393376185659,3505.52,2024-04-01,02:22:35,0.0,0.0
1304,19557998,1970-01-20 19:32:18.167,0.0,0,0.0,0.0047915758333181,14.7742708704616,3505.52,2024-04-01,02:22:47,0.0,0.0
1305,19557998,1970-01-20 19:32:18.167,0.0,0,0.0,0.0060215497693698,18.5667534955882,3505.52,2024-04-01,02:22:47,0.0,0.0
1306,19557998,1970-01-20 19:32:18.167,0.25,0,770.846136240245,0.0031158486673571,9.60735962536618,3505.52,2024-04-01,02:22:47,876.38,0.0
1307,19557999,1970-01-20 19:32:18.179,0.0,0,0.0,0.0032515873677682,10.0258942363668,3505.52,2024-04-01,02:22:59,0.0,0.0
1308,19557999,1970-01-20 19:32:18.179,0.345,0,1063.76766801154,0.0031239306392388,9.63227945255921,3505.52,2024-04-01,02:22:59,1209.4044,0.0
1309,19558001,1970-01-20 19:32:18.203,0.5,0,1541.69227248049,0.0028996547846258,8.94075074863741,3505.52,2024-04-01,02:23:23,1752.76,0.0
1310,19558003,1970-01-20 19:32:18.227,0.65,0,2004.19995422464,0.0028246037075871,8.70933941761385,3505.52,2024-04-01,02:23:47,2278.588,0.0
1311,19558004,1970-01-20 19:32:18.239,0.0,0,0.0,0.0003888097913757,1.19885010165742,3505.52,2024-04-01,02:23:59,0.0,0.0
1312,19558005,1970-01-20 19:32:18.251,0.0,0,0.0,0.0021105631267356,6.50767772614122,3505.52,2024-04-01,02:24:11,0.0,0.0
1313,19558007,1970-01-20 19:32:18.275,0.0,0,0.0,0.003333862001876,10.2795785716173,3505.52,2024-04-01,02:24:35,0.0,0.0
1314,19558010,1970-01-20 19:32:18.311,0.0,0,0.0,0.0046540981729865,14.3503743773178,3505.52,2024-04-01,02:25:11,0.0,0.0
1315,19558010,1970-01-20 19:32:18.311,0.0,0,0.0,0.0018274908158379,5.63485693761287,3505.52,2024-04-01,02:25:11,0.0,0.0
1316,19558011,1970-01-20 19:32:18.323,0.1,0,308.338454496098,0.0044077252499906,13.5907119142555,3505.52,2024-04-01,02:25:23,350.552,0.0
1317,19558011,1970-01-20 19:32:18.323,0.21,0,647.510754441806,0.0026883405129641,8.28918758926612,3505.52,2024-04-01,02:25:23,736.1591999999999,0.0
1318,19558012,1970-01-20 19:32:18.335,0.499,0,1538.60888793553,0.0029520428302673,9.10228323890909,3505.52,2024-04-01,02:25:35,1749.25448,0.0
1319,19558014,1970-01-20 19:32:18.359,1.216,0,3749.39560667255,0.0020094668270862,6.19595895824939,3505.52,2024-04-01,02:25:59,4262.71232,0.0
1320,19558014,1970-01-20 19:32:18.359,0.0,0,0.0,0.0019873660682354,6.12781381997712,3505.52,2024-04-01,02:25:59,0.0,0.0
1321,19558015,1970-01-20 19:32:18.371,0.0,0,0.0,0.0026113821529402,8.05189537136285,3505.52,2024-04-01,02:26:11,0.0,0.0
1322,19558016,1970-01-20 19:32:18.383,0.0,0,0.0,0.0045508748252938,14.032097102363,3505.52,2024-04-01,02:26:23,0.0,0.0
1323,19558017,1970-01-20 19:32:18.395,0.0,0,0.0,0.0004523555617473,1.39478614791887,3505.52,2024-04-01,02:26:35,0.0,0.0
1324,19558019,1970-01-20 19:32:18.419,0.0,0,0.0,0.004076269,12.5687048357035,3505.52,2024-04-01,02:26:59,0.0,0.0
1325,19558021,1970-01-20 19:32:18.443,0.0,0,0.0,0.000591548970205,1.82397295231798,3505.52,2024-04-01,02:27:23,0.0,0.0
1326,19558022,1970-01-20 19:32:18.455,0.0,0,0.0,0.004174852041728,12.8726742629632,3505.52,2024-04-01,02:27:35,0.0,0.0
1327,19558022,1970-01-20 19:32:18.455,0.0,0,0.0,0.0042777486577433,13.1899440985135,3505.52,2024-04-01,02:27:35,0.0,0.0
1328,19558022,1970-01-20 19:32:18.455,0.0,0,0.0,0.0023858355014073,7.35644831185863,3505.52,2024-04-01,02:27:35,0.0,0.0
1329,19558023,1970-01-20 19:32:18.467,0.0,0,0.0,0.0019524116272054,6.0200358367275,3505.52,2024-04-01,02:27:47,0.0,0.0
1330,19558023,1970-01-20 19:32:18.467,0.0,0,0.0,0.0024736247343627,7.62713627596734,3505.52,2024-04-01,02:27:47,0.0,0.0
1331,19558024,1970-01-20 19:32:18.479,0.3,0,925.015363488294,0.0030653485282983,9.45164827707409,3505.52,2024-04-01,02:27:59,1051.656,0.0
1332,19558025,1970-01-20 19:32:18.491,0.0,0,0.0,0.0033524547283047,10.3369070969362,3505.52,2024-04-01,02:28:11,0.0,0.0
1333,19558025,1970-01-20 19:32:18.491,3.0,0,9250.15363488294,0.0043051387643825,13.2743983300097,3505.52,2024-04-01,02:28:11,10516.56,0.0
1334,19558026,1970-01-20 19:32:18.503,0.2,0,616.676908992196,0.0024011919361151,7.40379810530242,3505.52,2024-04-01,02:28:23,701.104,0.0
1335,19558027,1970-01-20 19:32:18.515,0.0,0,0.0,0.0030154122706304,9.29767559194766,3505.52,2024-04-01,02:28:35,0.0,0.0
1336,19558027,1970-01-20 19:32:18.515,0.243,0,749.262444425518,0.0028691460927398,8.84668071958913,3505.52,2024-04-01,02:28:35,851.84136,0.0
1337,19558029,1970-01-20 19:32:18.539,0.0,0,0.0,0.0025142126948867,7.75228456615843,3505.52,2024-04-01,02:28:59,0.0,0.0
1338,19558030,1970-01-20 19:32:18.563,0.0,0,0.0,0.003097332,9.55026561941308,3505.52,2024-04-01,02:29:23,0.0,0.0
1339,19558030,1970-01-20 19:32:18.563,0.6,0,1850.03072697659,0.0026549730651508,8.18630291637368,3505.52,2024-04-01,02:29:23,2103.312,0.0
1340,19558032,1970-01-20 19:32:18.587,0.0,0,0.0,0.0043314809478018,13.3556214112452,3505.52,2024-04-01,02:29:47,0.0,0.0
1341,19558032,1970-01-20 19:32:18.587,0.0,0,0.0,0.003425184,10.5611594092476,3505.52,2024-04-01,02:29:47,0.0,0.0
1342,19558034,1970-01-20 19:32:18.611,0.0,0,0.0,0.0073713205525942,22.7286158678223,3505.52,2024-04-01,02:30:11,0.0,0.0
1343,19558034,1970-01-20 19:32:18.611,0.0,0,0.0,0.0009354446745125,2.88433565205793,3505.52,2024-04-01,02:30:11,0.0,0.0
1344,19558034,1970-01-20 19:32:18.611,0.0,0,0.0,0.0046092594604377,14.212119384029,3505.52,2024-04-01,02:30:11,0.0,0.0
1345,19558036,1970-01-20 19:32:18.635,1.0,0,3083.38454496098,0.00337659,10.4113254206698,3505.52,2024-04-01,02:30:35,3505.52,0.0
1346,19558036,1970-01-20 19:32:18.635,0.0,0,0.0,0.0042160525872819,12.999711388368,3505.52,2024-04-01,02:30:35,0.0,0.0
1347,19558036,1970-01-20 19:32:18.635,0.5,0,1541.69227248049,0.0033533417179414,10.3396420270734,3505.52,2024-04-01,02:30:35,1752.76,0.0
1348,19558037,1970-01-20 19:32:18.647,0.0,0,0.0,0.002911984,8.97876646077365,3505.52,2024-04-01,02:30:47,0.0,0.0
1349,19558037,1970-01-20 19:32:18.647,0.0,0,0.0,0.0005966297438406,1.83963893122218,3505.52,2024-04-01,02:30:47,0.0,0.0
1350,19558038,1970-01-20 19:32:18.659,0.2,0,616.676908992196,0.0028779101835189,8.87370378164812,3505.52,2024-04-01,02:30:59,701.104,0.0
1351,19558038,1970-01-20 19:32:18.659,0.0,0,0.0,0.0005745919832894,1.77168804093319,3505.52,2024-04-01,02:30:59,0.0,0.0
1352,19558038,1970-01-20 19:32:18.659,0.0,0,0.0,0.0005743740458787,1.7710160560893,3505.52,2024-04-01,02:30:59,0.0,0.0
1353,19558040,1970-01-20 19:32:18.683,1.0,0,3083.38454496098,0.00580629,17.9030248495615,3505.52,2024-04-01,02:31:23,3505.52,0.0
1354,19558040,1970-01-20 19:32:18.683,0.0,0,0.0,0.0086680093231339,26.7268059825289,3505.52,2024-04-01,02:31:23,0.0,0.0
1355,19558040,1970-01-20 19:32:18.683,0.3,0,925.015363488294,0.0031197424035706,9.61936551142909,3505.52,2024-04-01,02:31:23,1051.656,0.0
1356,19558041,1970-01-20 19:32:18.695,0.0,0,0.0,0.0035637834886352,10.9885149304452,3505.52,2024-04-01,02:31:35,0.0,0.0
1357,19558041,1970-01-20 19:32:18.695,3.0,0,9250.15363488294,0.004832184,14.8994814640077,3505.52,2024-04-01,02:31:35,10516.56,0.0
1358,19558041,1970-01-20 19:32:18.695,0.455,0,1402.93996795725,0.0032746819280848,10.0971036467199,3505.52,2024-04-01,02:31:35,1595.0116,0.0
1359,19558042,1970-01-20 19:32:18.707,0.0,0,0.0,0.002767481913014,8.53321095904661,3505.52,2024-04-01,02:31:47,0.0,0.0
1360,19558042,1970-01-20 19:32:18.707,0.0,0,0.0,0.0035959503428731,11.0876977116623,3505.52,2024-04-01,02:31:47,0.0,0.0
1361,19558042,1970-01-20 19:32:18.707,0.5,0,1541.69227248049,0.0029267569928283,9.02431727854335,3505.52,2024-04-01,02:31:47,1752.76,0.0
1362,19558042,1970-01-20 19:32:18.707,0.58,0,1788.36303607737,0.0005825249723888,1.7961484969176,3505.52,2024-04-01,02:31:47,2033.2015999999999,0.0
1363,19558043,1970-01-20 19:32:18.719,0.655,0,2019.61687694944,0.0030388339607784,9.36989366936698,3505.52,2024-04-01,02:31:59,2296.1156,0.0
1364,19558043,1970-01-20 19:32:18.719,0.0,0,0.0,0.002318529994273,7.14891955137013,3505.52,2024-04-01,02:31:59,0.0,0.0
1365,19558044,1970-01-20 19:32:18.731,0.0,0,0.0,0.0037837259998598,11.6666822703349,3505.52,2024-04-01,02:32:11,0.0,0.0
1366,19558044,1970-01-20 19:32:18.731,0.0,0,0.0,0.0032536854,10.0323632765252,3505.52,2024-04-01,02:32:11,0.0,0.0
1367,19558044,1970-01-20 19:32:18.731,0.017,0,52.4175372643367,0.00299918325,9.24763528055584,3505.52,2024-04-01,02:32:11,59.59384000000001,0.0
1368,19558045,1970-01-20 19:32:18.743,0.69,0,2127.53533602308,0.0487877722993466,150.431463090881,3505.52,2024-04-01,02:32:23,2418.8088,0.0
1369,19558045,1970-01-20 19:32:18.743,0.0,0,0.0,0.003461724,10.6738262805205,3505.52,2024-04-01,02:32:23,0.0,0.0
1370,19558045,1970-01-20 19:32:18.743,0.1360596066702492,0,419.524088400516,0.0028210132599582,8.69826868688533,3505.52,2024-04-01,02:32:23,476.95967237469193,0.0
1371,19558046,1970-01-20 19:32:18.755,1.0,0,3083.38454496098,0.0028777934828644,8.8733439486536,3505.52,2024-04-01,02:32:35,3505.52,0.0
1372,19558049,1970-01-20 19:32:18.791,0.0,0,0.0,0.0032690382552651,10.0797020331708,3505.52,2024-04-01,02:33:11,0.0,0.0
1373,19558050,1970-01-20 19:32:18.803,0.0,0,0.0,0.0047529969762486,14.6553174188115,3505.52,2024-04-01,02:33:23,0.0,0.0
1374,19558050,1970-01-20 19:32:18.803,0.0,0,0.0,0.0079359380053676,24.469548595519,3505.52,2024-04-01,02:33:23,0.0,0.0
1375,19558051,1970-01-20 19:32:18.815,0.0,0,0.0,0.0021678722765758,6.6843838730435,3505.52,2024-04-01,02:33:35,0.0,0.0
1376,19558051,1970-01-20 19:32:18.815,0.0,0,0.0,0.0040283306332549,12.420892416571,3505.52,2024-04-01,02:33:35,0.0,0.0
1377,19558052,1970-01-20 19:32:18.827,0.0,0,0.0,0.0005999815910091,1.84997396497882,3505.52,2024-04-01,02:33:47,0.0,0.0
1378,19558053,1970-01-20 19:32:18.839,0.4,0,1233.35381798439,0.002601535865905,8.02153548209316,3505.52,2024-04-01,02:33:59,1402.208,0.0
1379,19558053,1970-01-20 19:32:18.839,0.5,0,1541.69227248049,0.0029062506097265,8.9610882138144,3505.52,2024-04-01,02:33:59,1752.76,0.0
1380,19558054,1970-01-20 19:32:18.851,1.1499999999999997,0,3545.89222670513,0.0030887151067578,9.52369642396458,3505.52,2024-04-01,02:34:11,4031.347999999999,0.0
1381,19558055,1970-01-20 19:32:18.863,0.0,0,0.0,0.0032976402195547,10.167892887817,3505.52,2024-04-01,02:34:23,0.0,0.0
1382,19558055,1970-01-20 19:32:18.863,1.0,0,3083.38454496098,0.003376338,10.4105484077645,3505.52,2024-04-01,02:34:23,3505.52,0.0
1383,19558056,1970-01-20 19:32:18.875,0.0,0,0.0,0.002785376,8.58838531030523,3505.52,2024-04-01,02:34:35,0.0,0.0
1384,19558056,1970-01-20 19:32:18.875,0.5,0,1541.69227248049,0.002968771490103,9.15386413010438,3505.52,2024-04-01,02:34:35,1752.76,0.0
1385,19558056,1970-01-20 19:32:18.875,1.0,0,3083.38454496098,0.0025647016825926,7.90796153054174,3505.52,2024-04-01,02:34:35,3505.52,0.0
1386,19558057,1970-01-20 19:32:18.887,0.0,0,0.0,0.002269636256147,6.99816135488691,3505.52,2024-04-01,02:34:47,0.0,0.0
1387,19558058,1970-01-20 19:32:18.899,0.0,0,0.0,0.0020304163337913,6.26055434344869,3505.52,2024-04-01,02:34:59,0.0,0.0
1388,19558058,1970-01-20 19:32:18.899,0.715,0,2204.6199496471,0.0029543555151641,9.10941413577743,3505.52,2024-04-01,02:34:59,2506.4467999999997,0.0
1389,19558059,1970-01-20 19:32:18.911,0.0,0,0.0,0.0007780797075178,2.39911894490827,3505.52,2024-04-01,02:35:11,0.0,0.0
1390,19558060,1970-01-20 19:32:18.923,0.3,0,925.015363488294,0.0034726711733828,10.7075806257402,3505.52,2024-04-01,02:35:23,1051.656,0.0
1391,19558060,1970-01-20 19:32:18.923,0.3,0,925.015363488294,0.0023055272670504,7.10882714320946,3505.52,2024-04-01,02:35:23,1051.656,0.0
1392,19558062,1970-01-20 19:32:18.947,0.0,0,0.0,0.0017807591049053,5.49076510236362,3505.52,2024-04-01,02:35:47,0.0,0.0
1393,19558063,1970-01-20 19:32:18.959,0.0,0,0.0,0.0031891293,9.83331199550223,3505.52,2024-04-01,02:35:59,0.0,0.0
1394,19558064,1970-01-20 19:32:18.983,0.0,0,0.0,0.0080581915925933,24.8465034169368,3505.52,2024-04-01,02:36:23,0.0,0.0
1395,19558064,1970-01-20 19:32:18.983,0.0,0,0.0,0.0037455083743916,11.5488426346212,3505.52,2024-04-01,02:36:23,0.0,0.0
1396,19558065,1970-01-20 19:32:18.995,0.0,0,0.0,0.0046172605767197,14.2367899023154,3505.52,2024-04-01,02:36:35,0.0,0.0
1397,19558067,1970-01-20 19:32:19.019,0.0,0,0.0,0.002624199830159,8.09141719920158,3505.52,2024-04-01,02:36:59,0.0,0.0
1398,19558070,1970-01-20 19:32:19.055,0.0,0,0.0,0.0047353811985131,14.6010012019943,3505.52,2024-04-01,02:37:35,0.0,0.0
1399,19558070,1970-01-20 19:32:19.055,1.0,0,3083.38454496098,0.004645032,14.3224198796492,3505.52,2024-04-01,02:37:35,3505.52,0.0
1400,19558070,1970-01-20 19:32:19.055,0.0,0,0.0,0.0038873679791129,11.9862503473729,3505.52,2024-04-01,02:37:35,0.0,0.0
1401,19558070,1970-01-20 19:32:19.055,0.0,0,0.0,0.0029683680006271,9.15262001689039,3505.52,2024-04-01,02:37:35,0.0,0.0
1402,19558070,1970-01-20 19:32:19.055,0.0,0,0.0,0.0040486965574658,12.4836883925268,3505.52,2024-04-01,02:37:35,0.0,0.0
1403,19558071,1970-01-20 19:32:19.067,0.0,0,0.0,0.0037295809148209,11.4997321519403,3505.52,2024-04-01,02:37:47,0.0,0.0
1404,19558072,1970-01-20 19:32:19.079,1.1,0,3391.72299945708,0.003362121,10.3667119296888,3505.52,2024-04-01,02:37:59,3856.072,0.0
1405,19558073,1970-01-20 19:32:19.091,0.0,0,0.0,0.0026960899913179,8.31308221105373,3505.52,2024-04-01,02:38:11,0.0,0.0
1406,19558075,1970-01-20 19:32:19.115,0.5,0,1541.69227248049,0.0027277166837685,8.41059946576416,3505.52,2024-04-01,02:38:35,1752.76,0.0
1407,19558076,1970-01-20 19:32:19.127,0.0,0,0.0,0.0044883249308408,13.8392317245179,3505.52,2024-04-01,02:38:47,0.0,0.0
1408,19558078,1970-01-20 19:32:19.151,0.0,0,0.0,0.0077906036120643,24.0214267733565,3505.52,2024-04-01,02:39:11,0.0,0.0
1409,19558079,1970-01-20 19:32:19.163,0.4,0,1233.35381798439,0.00366996,11.315897944625,3505.52,2024-04-01,02:39:23,1402.208,0.0
1410,19558079,1970-01-20 19:32:19.163,0.0,0,0.0,0.0016501564871352,5.08806700919999,3505.52,2024-04-01,02:39:23,0.0,0.0
1411,19558081,1970-01-20 19:32:19.187,0.3,0,925.015363488294,0.0024068337075397,7.42119385611912,3505.52,2024-04-01,02:39:47,1051.656,0.0
1412,19558081,1970-01-20 19:32:19.187,0.5,0,1541.69227248049,0.0018904190956448,5.82888902301031,3505.52,2024-04-01,02:39:47,1752.76,0.0
1413,19558082,1970-01-20 19:32:19.199,0.4239,0,1307.04670860896,0.0033637541,10.3717474049891,3505.52,2024-04-01,02:39:59,1485.989928,0.0
1414,19558085,1970-01-20 19:32:19.235,0.0,0,0.0,0.0040426467102531,12.4650343871318,3505.52,2024-04-01,02:40:35,0.0,0.0
1415,19558086,1970-01-20 19:32:19.259,0.0,0,0.0,0.0022101901765299,6.81486623173687,3505.52,2024-04-01,02:40:59,0.0,0.0
1416,19558089,1970-01-20 19:32:19.295,1.0,0,3083.38454496098,0.0028478132412488,8.78090333500194,3505.52,2024-04-01,02:41:35,3505.52,0.0
1417,19558090,1970-01-20 19:32:19.307,0.0,0,0.0,0.0019428033432902,5.99040980259967,3505.52,2024-04-01,02:41:47,0.0,0.0
1418,19558092,1970-01-20 19:32:19.331,0.0,0,0.0,0.0038220414349418,11.7848234907,3505.52,2024-04-01,02:42:11,0.0,0.0
1419,19558094,1970-01-20 19:32:19.355,0.0,0,0.0,0.0005646517003174,1.74103832604471,3505.52,2024-04-01,02:42:35,0.0,0.0
1420,19558095,1970-01-20 19:32:19.367,1.5,0,4625.07681744147,0.002780719594071,8.57402782022871,3505.52,2024-04-01,02:42:47,5258.28,0.0
1421,19558095,1970-01-20 19:32:19.367,0.1,0,308.338454496098,0.0045708775102008,14.0937730718632,3505.52,2024-04-01,02:42:47,350.552,0.0
1422,19558097,1970-01-20 19:32:19.391,1.3,0,4008.39990844927,0.0048116662147117,14.8362172419531,3505.52,2024-04-01,02:43:11,4557.176,0.0
1423,19558097,1970-01-20 19:32:19.391,1.0,0,3083.38454496098,0.0022916355929012,7.06599376983405,3505.52,2024-04-01,02:43:11,3505.52,0.0
1424,19558097,1970-01-20 19:32:19.391,0.0,0,0.0,0.0025911499998963,7.98951186335606,3505.52,2024-04-01,02:43:11,0.0,0.0
1425,19558098,1970-01-20 19:32:19.403,0.0,0,0.0,0.0042471001423854,13.0954429399328,3505.52,2024-04-01,02:43:23,0.0,0.0
1426,19558101,1970-01-20 19:32:19.439,0.0,0,0.0,0.0039271727918805,12.1089838918758,3505.52,2024-04-01,02:43:59,0.0,0.0
1427,19558101,1970-01-20 19:32:19.439,0.0,0,0.0,0.0037838313907873,11.667007231092,3505.52,2024-04-01,02:43:59,0.0,0.0
1428,19558101,1970-01-20 19:32:19.439,0.0,0,0.0,0.0005685925232592,1.75318939859778,3505.52,2024-04-01,02:43:59,0.0,0.0
1429,19558102,1970-01-20 19:32:19.451,2.0,0,6166.76908992196,0.003260825,10.0543774088224,3505.52,2024-04-01,02:44:11,7011.04,0.0
1430,19558103,1970-01-20 19:32:19.463,0.0,0,0.0,0.0018756535367516,5.78336112692131,3505.52,2024-04-01,02:44:23,0.0,0.0
1431,19558104,1970-01-20 19:32:19.475,0.0,0,0.0,0.0019509855956602,6.01563883310034,3505.52,2024-04-01,02:44:35,0.0,0.0
1432,19558104,1970-01-20 19:32:19.475,0.557,0,1717.44519154327,0.0005129714247494,1.58168816307921,3505.52,2024-04-01,02:44:35,1952.5746400000003,0.0
1433,19558104,1970-01-20 19:32:19.475,0.0,0,0.0,0.0022300848785905,6.87620924859732,3505.52,2024-04-01,02:44:35,0.0,0.0
1434,19558107,1970-01-20 19:32:19.511,0.0,0,0.0,0.0040971229601641,12.633005614175,3505.52,2024-04-01,02:45:11,0.0,0.0
1435,19558108,1970-01-20 19:32:19.523,0.0,0,0.0,0.0036051521768506,11.1160705043338,3505.52,2024-04-01,02:45:23,0.0,0.0
1436,19558109,1970-01-20 19:32:19.535,0.0,0,0.0,0.0036781060601566,11.3410153806143,3505.52,2024-04-01,02:45:35,0.0,0.0
1437,19558109,1970-01-20 19:32:19.535,0.0,0,0.0,0.0033790124277154,10.4187946968488,3505.52,2024-04-01,02:45:35,0.0,0.0
1438,19558111,1970-01-20 19:32:19.559,0.35,0,1079.18459073634,0.0023056569501487,7.10922700607064,3505.52,2024-04-01,02:45:59,1226.932,0.0
1439,19558112,1970-01-20 19:32:19.571,0.0,0,0.0,0.0022819232283551,7.03604681509775,3505.52,2024-04-01,02:46:11,0.0,0.0
1440,19558115,1970-01-20 19:32:19.607,0.8,0,2466.70763596878,0.0017650586297224,5.44235449983632,3505.52,2024-04-01,02:46:47,2804.416,0.0
1441,19558117,1970-01-20 19:32:19.631,0.0,0,0.0,0.0024247747957754,7.47651313030499,3505.52,2024-04-01,02:47:11,0.0,0.0
1442,19558117,1970-01-20 19:32:19.631,0.0,0,0.0,0.0021654416590743,6.67688934460446,3505.52,2024-04-01,02:47:11,0.0,0.0
1443,19558119,1970-01-20 19:32:19.655,0.0,0,0.0,0.001939919,5.98151626307616,3505.52,2024-04-01,02:47:35,0.0,0.0
1444,19558120,1970-01-20 19:32:19.667,0.0,0,0.0,0.00336630315,10.3796071063635,3505.52,2024-04-01,02:47:47,0.0,0.0
1445,19558121,1970-01-20 19:32:19.679,0.0,0,0.0,0.0019956217546703,6.15326927593845,3505.52,2024-04-01,02:47:59,0.0,0.0
1446,19558121,1970-01-20 19:32:19.679,0.0,0,0.0,0.0025765922571175,7.94462474426234,3505.52,2024-04-01,02:47:59,0.0,0.0
1447,19558121,1970-01-20 19:32:19.679,0.0,0,0.0,0.0168841209926822,52.0602377240876,3505.52,2024-04-01,02:47:59,0.0,0.0
1448,19558121,1970-01-20 19:32:19.679,0.0,0,0.0,0.0074919,23.1004086723932,3505.52,2024-04-01,02:47:59,0.0,0.0
1449,19558123,1970-01-20 19:32:19.703,0.0,0,0.0,0.002132146293727,6.57422692967376,3505.52,2024-04-01,02:48:23,0.0,0.0
1450,19558125,1970-01-20 19:32:19.727,0.02,0,61.6676908992196,0.0021309641374691,6.57058188733833,3505.52,2024-04-01,02:48:47,70.1104,0.0
1451,19558126,1970-01-20 19:32:19.739,1.345,0,4147.15221297252,0.002083252879601,6.4234697322073,3505.52,2024-04-01,02:48:59,4714.9244,0.0
1452,19558126,1970-01-20 19:32:19.739,0.25,0,770.846136240245,0.0026620194134874,8.20802951793318,3505.52,2024-04-01,02:48:59,876.38,0.0
1453,19558128,1970-01-20 19:32:19.763,0.0,0,0.0,0.0019803095091898,6.1060557348754,3505.52,2024-04-01,02:49:23,0.0,0.0
1454,19558128,1970-01-20 19:32:19.763,0.0,0,0.0,0.0032670865201855,10.0736840833906,3505.52,2024-04-01,02:49:23,0.0,0.0
1455,19558129,1970-01-20 19:32:19.775,0.5,0,1541.69227248049,0.0027717267421415,8.54629939957418,3505.52,2024-04-01,02:49:35,1752.76,0.0
1456,19558130,1970-01-20 19:32:19.787,1.2,0,3700.06145395318,0.0005945751,1.83330367415863,3505.52,2024-04-01,02:49:47,4206.624,0.0
1457,19558131,1970-01-20 19:32:19.799,0.0,0,0.0,0.0017410776100392,5.36841179437276,3505.52,2024-04-01,02:49:59,0.0,0.0
1458,19558131,1970-01-20 19:32:19.799,0.0,0,0.0,0.0021422185558457,6.60528358702345,3505.52,2024-04-01,02:49:59,0.0,0.0
1459,19558132,1970-01-20 19:32:19.811,0.1,0,308.338454496098,0.003505969266063,10.8102514500868,3505.52,2024-04-01,02:50:11,350.552,0.0
